country,segment,sales_rep_id,sales_team_name,jobs_90d,rev_per_job,revenue_90d,pqr_90d
US,L,34430,US-L-DE-NYC-2,37418,12.9,480889.6,409817.9
US,L,34457,US-L-DE-STM-4,29405,16.5,483997.9,392906.1
US,L,34462,US-L-DE-NYC-2,58826,10.6,621018.7,465575.2
US,L,34499,US-L-SA-STM-Franchise-1,103167,4.1,427577.9,371696.9
US,L,34511,US-L-DE-STM-3,43696,13.5,588653.7,356033.2
US,L,34856,US-L-DE-STM-6,43374,8.5,370282.5,377802.3
US,L,34883,US-L-SA-STM-1,40983,9.4,383750.0,411722.2
US,L,35203,US-L-DE-STM-2,54088,7.0,379516.1,325015.4
US,L,35552,US-L-DE-ATX-3,43125,17.9,773438.6,816359.2
US,L,36042,US-L-DE-NYC-6,60922,17.7,1077846.7,1056564.7
US,L,38264,US-L-DE-CHI-1,55940,5.9,332770.2,293772.2
US,L,38392,US-L-DE-CHI-1,36492,27.3,994750.0,931093.7
US,L,39086,US-L-DE-NYC-7,38817,10.3,399098.1,338161.8
US,L,39087,US-L-DE-ATX-2,0,,0.0,318535.4
US,L,39135,US-L-DE-NYC-7,47647,13.3,631614.0,380979.5
US,L,39350,US-L-DE-ATX-2,31999,24.2,774242.1,551409.3
US,L,39395,US-L-DE-ATX-4,35742,11.0,391916.9,424138.2
US,L,39529,US-L-DE-ATX-3,37819,13.7,517344.3,546594.7
US,L,39566,US-L-DE-ATX-4,35256,11.3,397599.1,263264.7
US,L,39586,US-L-DE-ATX-4,32864,17.1,562945.1,477149.1
US,L,39735,US-L-SA-NYC-2,73987,3.9,286718.3,221760.5
US,L,39736,US-L-SA-NYC-1,230920,3.0,686761.9,465463.7
US,L,39856,US-L-DE-STM-6,36811,13.2,485973.8,417468.4
US,L,40048,US-L-DE-STM-7,30309,14.3,433398.3,313124.3
US,L,40171,US-L-SA-STM-Franchise-1,36280,19.7,714383.1,698986.2
US,L,40172,US-L-SA-NYC-1,44543,7.1,318287.2,244846.3
US,L,40196,US-L-DE-NYC-4,27032,22.5,609353.5,591498.0
US,L,40245,US-L-DE-STM-4,39715,15.3,607297.8,439121.9
US,L,40246,US-L-DE-ATX-1,34844,18.8,655411.3,685473.7
US,L,40459,US-L-SA-NYC-1,74835,5.1,378816.3,374300.9
US,L,40636,US-L-SA-NYC-1,91347,4.4,402318.7,313076.2
US,L,40646,US-L-DE-STM-4,40982,18.0,736042.7,710221.8
US,L,40758,US-L-DE-STM-3,73220,3.9,288728.0,216675.1
US,L,40759,US-L-DE-CHI-1,44577,12.0,533675.6,416231.2
US,L,40822,US-L-DE-STM-7,30568,20.1,613097.1,446852.7
US,L,40829,US-L-DE-NYC-8,43974,9.0,394367.0,269110.5
US,L,40833,US-L-DE-ATX-2,34050,28.8,979864.6,636239.8
US,L,40860,US-L-DE-NYC-1,44024,6.6,289180.9,144243.1
US,L,40880,US-L-DE-STM-1,57883,10.4,601748.6,332304.2
US,L,41010,US-L-SA-NYC-2,124134,2.6,326265.8,257515.7
US,L,41048,US-L-DE-NYC-1,44356,5.8,259339.5,167693.4
US,L,41084,US-L-DE-STM-7,37473,21.5,807407.1,47842.2
US,L,41452,US-L-DE-ATX-4,43719,12.2,534645.8,488327.6
US,L,41489,US-L-SA-NYC-2,53946,7.3,393046.8,330009.8
US,L,41618,US-L-DE-STM-1,26537,17.4,460868.1,429851.5
US,L,41678,US-L-DE-NYC-3,47546,7.3,347310.8,309971.4
US,L,41789,US-L-DE-NYC-1,46024,11.7,538315.2,424367.6
US,L,41805,US-L-SA-NYC-2,48755,20.6,1003373.4,897982.7
US,L,41837,US-L-DE-NYC-8,35896,12.4,445644.2,323859.5
US,L,41838,US-L-DE-NYC-3,66790,6.4,426597.0,269511.1
US,L,41841,US-L-DE-STM-2,50235,3.9,197837.5,140731.5
US,L,42448,US-L-DE-ATX-5,21197,21.0,446031.0,507577.1
US,L,42449,US-L-DE-STM-3,51319,5.0,258752.5,199657.7
US,L,42486,US-L-DE-NYC-1,28293,10.5,297056.5,245127.7
US,L,42730,US-L-DE-ATX-2,40867,15.6,636074.1,594964.8
US,L,42751,US-L-DE-NYC-3,45292,10.1,457296.0,501072.9
US,L,42752,US-L-DE-ATX-5,52493,6.1,321362.6,292272.4
US,L,42760,US-L-DE-NYC-6,36652,14.6,535749.1,414844.7
US,L,42770,US-L-DE-ATX-1,56021,3.3,187166.4,138249.1
US,L,42791,US-L-DE-NYC-3,41057,8.2,338004.7,424275.2
US,L,42921,US-L-DE-STM-5,34146,10.3,352027.6,233528.8
US,L,42924,US-L-DE-NYC-7,49527,9.4,467602.2,580719.3
US,L,42988,US-L-DE-NYC-3,39930,14.2,567352.2,322068.0
US,L,43533,US-L-DE-STM-2,37789,9.7,368018.1,320141.6
US,L,43721,US-L-DE-ATX-2,45406,14.9,675110.2,460105.3
US,L,43735,US-L-DE-NYC-4,44792,13.5,603187.4,466949.4
US,L,43933,US-L-SA-STM-1,50986,9.1,462235.9,348127.0
US,L,43967,US-L-DE-NYC-2,28801,13.9,400478.0,305942.8
US,L,44086,US-L-SA-STM-1,125330,3.7,464186.5,373331.8
US,L,44300,US-L-DE-NYC-5,26311,15.5,408294.4,347694.6
US,L,44390,US-L-SA-NYC-2,40284,8.3,332748.7,303180.3
US,L,45024,US-L-DE-CHI-1,56454,10.9,613803.0,496577.2
US,L,45225,US-L-DE-NYC-7,31002,18.0,559300.1,368383.9
US,L,45319,US-L-SA-NYC-2,49185,5.1,250035.6,228231.1
US,L,45409,US-L-DE-CHI-1,47104,5.5,261423.8,192956.4
US,L,45470,US-L-DE-ATX-1,59623,13.5,805508.7,522403.3
US,L,45929,US-L-DE-CHI-1,43263,12.3,531531.9,560962.1
US,L,46490,US-L-DE-NYC-1,34916,7.0,245703.2,182330.9
US,L,46514,US-L-DE-ATX-5,42672,17.4,741076.2,606157.0
