Market,Sales rep ID,PCID count,PQR 90d ($),Revenue 90d ($),Ideal PCID,Vs ideal PCID,Too big,Too little,Peel to ideal,Grow slots
BNL-L,36246,32,110241.0,106730.8,15,17,True,False,17,0
BNL-L,9479,30,126653.8,127115.3,15,15,True,False,15,0
BNL-L,6382,29,41225.4,76229.7,15,14,True,False,14,0
BNL-L,17951,29,47013.4,55142.4,15,14,True,False,14,0
BNL-L,31711,28,20310.8,21434.8,15,13,True,False,13,0
BNL-L,35143,25,59041.7,67373.7,15,10,True,False,10,0
BNL-L,3638,24,73178.0,57455.2,15,9,True,False,9,0
BNL-L,9895,24,62581.5,62128.2,15,9,True,False,9,0
BNL-L,33964,24,66126.6,109124.2,15,9,True,False,9,0
BNL-L,42609,22,58019.4,81592.8,15,7,True,False,7,0
BNL-L,28956,22,43068.8,55229.3,15,7,True,False,7,0
BNL-L,25654,19,12858.6,12217.1,15,4,True,False,4,0
BNL-L,45895,19,6927.3,5062.0,15,4,True,False,4,0
BNL-L,14772,17,10226.0,8712.7,15,2,True,False,2,0
BNL-L,42814,17,7213.0,13009.4,15,2,True,False,2,0
BNL-L,16517,16,21791.7,7542.3,15,1,True,False,1,0
BNL-L,8835,1,9462.9,3333.7,15,-14,False,True,0,14
BNL-L,10018,2,6886.9,10465.9,15,-13,False,True,0,13
BNL-L,6949,3,68674.2,101860.9,15,-12,True,True,0,12
BNL-L,46717,4,44141.8,32464.3,15,-11,True,True,0,11
BNL-L,35567,4,22207.0,45440.9,15,-11,False,True,0,11
BNL-L,14732,4,7672.2,17483.4,15,-11,False,True,0,11
BNL-L,6572,6,20678.9,10379.4,15,-9,False,True,0,9
BNL-L,38440,6,17368.1,11563.6,15,-9,False,True,0,9
BNL-L,34781,7,47469.9,33169.6,15,-8,True,True,0,8
BNL-L,6950,7,8793.1,8158.4,15,-8,False,True,0,8
BNL-L,40919,8,19110.2,49108.6,15,-7,False,True,0,7
BNL-L,2609,8,5476.6,4672.0,15,-7,False,True,0,7
BNL-L,40233,9,44467.0,49882.5,15,-6,False,True,0,6
BNL-L,39849,9,8336.4,7724.5,15,-6,False,True,0,6
BNL-L,16516,9,5646.3,6835.1,15,-6,False,True,0,6
BNL-L,15055,10,13924.1,11361.2,15,-5,False,True,0,5
BNL-L,16586,10,38726.6,70262.5,15,-5,True,True,0,5
BNL-L,30795,10,21588.4,28065.0,15,-5,False,True,0,5
BNL-L,15870,10,33710.5,18491.1,15,-5,False,True,0,5
BNL-L,32064,11,19473.8,24454.3,15,-4,False,True,0,4
BNL-L,13541,11,9425.6,16158.3,15,-4,False,True,0,4
BNL-L,8128,11,12049.8,22045.5,15,-4,False,True,0,4
BNL-L,42904,11,48648.0,49027.2,15,-4,False,True,0,4
BNL-L,9379,11,68943.8,73507.0,15,-4,False,True,0,4
BNL-L,6585,12,22218.1,70145.8,15,-3,False,True,0,3
BNL-L,14813,12,65078.2,85141.1,15,-3,True,True,0,3
BNL-L,44931,12,32681.4,58336.6,15,-3,False,True,0,3
BNL-L,45182,12,25571.5,53712.4,15,-3,False,True,0,3
BNL-L,13680,12,12439.7,20118.8,15,-3,False,True,0,3
BNL-L,35575,12,18341.9,14804.8,15,-3,False,True,0,3
BNL-L,27047,13,74546.3,71245.3,15,-2,True,True,0,2
BNL-L,19493,13,17248.1,9727.9,15,-2,False,True,0,2
BNL-L,19806,13,13026.5,9046.1,15,-2,False,True,0,2
BNL-L,21208,13,35098.3,45099.6,15,-2,False,True,0,2
BNL-L,12914,13,95827.7,101495.6,15,-2,False,True,0,2
BNL-L,35817,14,46091.1,107604.2,15,-1,False,True,0,1
BNL-L,4940,15,7411.2,25810.6,15,0,True,False,0,0
BNL-L,8834,15,12079.8,8754.2,15,0,True,False,0,0
BNL-XL,3735,14,82194.9,130434.6,5,9,True,False,9,0
BNL-XL,36094,13,41487.6,40744.1,5,8,True,False,8,0
BNL-XL,16506,13,48128.0,120721.7,5,8,True,False,8,0
BNL-XL,2769,13,53285.0,61486.8,5,8,True,False,8,0
BNL-XL,15055,12,7292.8,4589.9,5,7,True,False,7,0
BNL-XL,8835,12,24095.1,39136.5,5,7,True,False,7,0
BNL-XL,10018,10,21508.2,20112.9,5,5,True,False,5,0
BNL-XL,15382,10,36862.9,34120.0,5,5,True,False,5,0
BNL-XL,42814,10,12357.1,11371.0,5,5,True,False,5,0
BNL-XL,6949,10,23854.1,8442.4,5,5,True,False,5,0
BNL-XL,8842,9,26916.1,32837.5,5,4,True,False,4,0
BNL-XL,34395,9,6579.5,6550.6,5,4,True,False,4,0
BNL-XL,42609,9,37428.7,43750.4,5,4,True,False,4,0
BNL-XL,10014,9,11845.7,27694.2,5,4,True,False,4,0
BNL-XL,35567,8,94863.3,136147.3,5,3,True,False,3,0
BNL-XL,10233,8,24386.3,35495.9,5,3,True,False,3,0
BNL-XL,17728,8,54662.9,62132.9,5,3,True,False,3,0
BNL-XL,34781,8,53104.9,46563.4,5,3,True,False,3,0
BNL-XL,13541,8,34279.1,70244.0,5,3,True,False,3,0
BNL-XL,18845,8,15838.9,11674.6,5,3,True,False,3,0
BNL-XL,7652,7,5667.6,24325.0,5,2,True,False,2,0
BNL-XL,11636,7,310679.3,612171.2,5,2,True,False,2,0
BNL-XL,9828,7,12951.4,38331.1,5,2,True,False,2,0
BNL-XL,4940,7,16889.1,24959.1,5,2,True,False,2,0
BNL-XL,14732,7,69290.0,70344.1,5,2,True,False,2,0
BNL-XL,2609,7,10347.7,28582.1,5,2,True,False,2,0
BNL-XL,16586,6,43163.6,70066.9,5,1,True,False,1,0
BNL-XL,6585,6,31560.8,51399.6,5,1,True,False,1,0
BNL-XL,27047,1,19361.8,20935.3,5,-4,False,True,0,4
BNL-XL,18422,1,7434.9,2234.3,5,-4,False,True,0,4
BNL-XL,42904,2,8584.4,6734.1,5,-3,False,True,0,3
BNL-XL,9379,2,15691.0,27864.7,5,-3,False,True,0,3
BNL-XL,35143,2,15903.1,25365.2,5,-3,False,True,0,3
BNL-XL,12914,2,6674.1,4402.2,5,-3,False,True,0,3
BNL-XL,42831,2,10451.7,0.0,5,-3,False,True,0,3
BNL-XL,21208,3,7202.2,13314.3,5,-2,False,True,0,2
BNL-XL,30795,4,23986.1,25020.0,5,-1,False,True,0,1
BNL-XL,45182,4,17772.5,10920.5,5,-1,False,True,0,1
BNL-XL,8757,4,12237.8,76273.0,5,-1,False,True,0,1
CA-L,13566,29,65091.3,114229.5,5,24,True,False,24,0
CA-L,6843,28,135521.3,167458.5,5,23,True,False,23,0
CA-L,16319,27,154375.5,185092.9,5,22,True,False,22,0
CA-L,18922,26,12675.0,12484.7,5,21,True,False,21,0
CA-L,30945,25,27826.1,45757.6,5,20,True,False,20,0
CA-L,14488,25,139593.7,187447.9,5,20,True,False,20,0
CA-L,9082,25,158655.9,209042.3,5,20,True,False,20,0
CA-L,13215,25,33425.7,51946.8,5,20,True,False,20,0
CA-L,12154,23,69343.7,86949.3,5,18,True,False,18,0
CA-L,21019,23,117210.4,116457.6,5,18,True,False,18,0
CA-L,13568,22,213449.3,215961.6,5,17,True,False,17,0
CA-L,31789,20,75988.0,96922.4,5,15,True,False,15,0
CA-L,33712,19,23360.0,28341.2,5,14,True,False,14,0
CA-L,6476,19,31450.3,40216.6,5,14,True,False,14,0
CA-L,31663,19,32941.5,43188.1,5,14,True,False,14,0
CA-L,32867,18,54607.9,52480.1,5,13,True,False,13,0
CA-L,19002,18,87487.4,78663.9,5,13,True,False,13,0
CA-L,19536,18,15757.9,22038.5,5,13,True,False,13,0
CA-L,10081,17,41316.2,53994.0,5,12,True,False,12,0
CA-L,19589,16,51035.4,48310.0,5,11,True,False,11,0
CA-L,13561,16,42402.3,95790.7,5,11,True,False,11,0
CA-L,18928,16,11724.9,23552.2,5,11,True,False,11,0
CA-L,28681,14,61977.1,64486.3,5,9,True,False,9,0
CA-L,6087,13,69310.9,73900.4,5,8,True,False,8,0
CA-L,6314,13,11443.7,16730.0,5,8,True,False,8,0
CA-L,9566,12,10127.4,20748.1,5,7,True,False,7,0
CA-L,23978,12,29836.3,55691.5,5,7,True,False,7,0
CA-L,38275,12,46749.1,44294.8,5,7,True,False,7,0
CA-L,16354,12,115552.5,99965.3,5,7,True,False,7,0
CA-L,1778,2,5414.7,11156.3,5,-3,False,True,0,3
CA-L,8414,2,7805.7,11146.3,5,-3,False,True,0,3
CA-L,8381,3,7591.5,7495.1,5,-2,False,True,0,2
CA-L,18698,3,16705.8,41722.7,5,-2,False,True,0,2
CA-L,31293,3,54121.2,49377.5,5,-2,True,True,0,2
CA-L,31712,3,9559.8,12604.8,5,-2,False,True,0,2
CA-L,6313,3,33395.8,48749.2,5,-2,False,True,0,2
CA-L,24622,3,7064.4,4774.0,5,-2,False,True,0,2
CA-L,3141,4,5123.0,4022.0,5,-1,False,True,0,1
CA-L,11030,4,54576.6,54481.0,5,-1,True,True,0,1
CA-L,30251,4,11205.2,7782.4,5,-1,False,True,0,1
CA-L,16724,4,30103.6,31517.6,5,-1,False,True,0,1
CA-L,8268,4,19796.8,19885.3,5,-1,False,True,0,1
CA-L,24466,4,22064.3,25454.9,5,-1,False,True,0,1
CA-S,17256,13,23241.6,26813.4,5,8,True,False,8,0
CA-S,31197,12,19481.3,24697.4,5,7,True,False,7,0
CA-S,3141,11,22165.7,26700.4,5,6,True,False,6,0
CA-S,9401,10,11449.1,19000.6,5,5,True,False,5,0
CA-S,8381,10,15667.6,24625.1,5,5,True,False,5,0
CA-S,11152,10,32023.1,23575.3,5,5,True,False,5,0
CA-S,39535,9,17578.3,15180.6,5,4,True,False,4,0
CA-S,29046,9,8261.9,12112.8,5,4,True,False,4,0
CA-S,6316,8,19110.5,18860.4,5,3,True,False,3,0
CA-S,28681,2,8390.7,3538.0,5,-3,False,True,0,3
CA-S,30945,3,16901.9,21844.6,5,-2,False,True,0,2
CA-S,16354,4,6415.4,2404.3,5,-1,False,True,0,1
CA-S,38275,4,8403.5,14032.9,5,-1,False,True,0,1
CA-S,13561,4,20947.1,18757.4,5,-1,True,True,0,1
CA-XL,9566,24,125338.3,120687.6,5,19,True,False,19,0
CA-XL,7771,20,50337.1,73445.0,5,15,True,False,15,0
CA-XL,6314,19,29664.7,56385.5,5,14,True,False,14,0
CA-XL,31663,18,21492.1,37510.3,5,13,True,False,13,0
CA-XL,29094,17,6402.9,6837.5,5,12,True,False,12,0
CA-XL,10081,16,124365.5,138728.2,5,11,True,False,11,0
CA-XL,16304,15,74116.4,79281.4,5,10,True,False,10,0
CA-XL,3143,13,79084.8,104162.3,5,8,True,False,8,0
CA-XL,18956,12,152471.7,199378.6,5,7,True,False,7,0
CA-XL,18206,12,144290.9,182859.0,5,7,True,False,7,0
CA-XL,5374,11,65280.3,128932.4,5,6,True,False,6,0
CA-XL,11030,10,65956.0,44350.6,5,5,True,False,5,0
CA-XL,16724,10,82655.3,113330.9,5,5,True,False,5,0
CA-XL,13568,9,15615.2,5660.5,5,4,True,False,4,0
CA-XL,4789,9,155659.7,279674.2,5,4,True,False,4,0
CA-XL,31293,9,188558.5,154492.7,5,4,True,False,4,0
CA-XL,1778,9,19359.5,43577.3,5,4,True,False,4,0
CA-XL,8268,9,64115.2,46600.4,5,4,True,False,4,0
CA-XL,8414,9,205206.0,186208.9,5,4,True,False,4,0
CA-XL,2277,8,60955.3,120588.8,5,3,True,False,3,0
CA-XL,14488,8,140625.0,182980.7,5,3,True,False,3,0
CA-XL,24466,8,267746.4,351864.3,5,3,True,False,3,0
CA-XL,6313,7,137412.2,126788.3,5,2,True,False,2,0
CA-XL,3773,6,74313.3,58536.5,5,1,True,False,1,0
CA-XL,18698,6,74716.9,131043.0,5,1,True,False,1,0
CA-XL,19535,1,5971.6,11767.4,5,-4,False,True,0,4
CA-XL,6087,2,9278.5,8045.8,5,-3,False,True,0,3
CA-XL,26599,3,8744.1,19278.0,5,-2,False,True,0,2
CA-XL,13566,3,11100.6,9427.0,5,-2,False,True,0,2
CA-XL,32629,3,22966.4,14392.4,5,-2,False,True,0,2
CA-XL,19536,3,7844.9,23390.9,5,-2,False,True,0,2
CA-XL,9085,3,8486.7,15061.6,5,-2,False,True,0,2
CA-XL,28681,4,37085.4,44054.1,5,-1,False,True,0,1
CA-XL,6843,4,13352.1,25264.1,5,-1,False,True,0,1
CA-XL,14487,4,23554.7,25023.4,5,-1,False,True,0,1
CA-XL,38275,4,14326.7,15608.8,5,-1,False,True,0,1
CA-XL,19589,4,6643.0,14151.9,5,-1,False,True,0,1
CA-XL,2336,5,147818.8,254562.3,5,0,True,False,0,0
DACH-L,21204,43,22601.2,45525.3,5,38,True,False,38,0
DACH-L,13503,41,51076.2,46074.7,5,36,True,False,36,0
DACH-L,13395,38,36344.2,63355.8,5,33,True,False,33,0
DACH-L,13499,33,151517.0,191172.9,5,28,True,False,28,0
DACH-L,19115,32,31290.4,68849.0,5,27,True,False,27,0
DACH-L,17426,30,81210.7,65960.1,5,25,True,False,25,0
DACH-L,41363,29,54702.9,49058.5,5,24,True,False,24,0
DACH-L,23577,29,103367.6,177980.5,5,24,True,False,24,0
DACH-L,7261,29,39556.1,54502.6,5,24,True,False,24,0
DACH-L,12199,28,58058.7,56252.2,5,23,True,False,23,0
DACH-L,5898,27,89870.9,113518.9,5,22,True,False,22,0
DACH-L,15830,27,199282.7,208527.1,5,22,True,False,22,0
DACH-L,38749,26,59053.8,60556.5,5,21,True,False,21,0
DACH-L,18849,26,52013.2,57371.2,5,21,True,False,21,0
DACH-L,14778,25,102894.2,143983.8,5,20,True,False,20,0
DACH-L,21193,24,48036.9,48698.0,5,19,True,False,19,0
DACH-L,12213,24,59702.9,93269.5,5,19,True,False,19,0
DACH-L,44596,24,63854.9,67207.5,5,19,True,False,19,0
DACH-L,15323,24,73119.2,35370.5,5,19,True,False,19,0
DACH-L,5484,24,73341.4,79777.7,5,19,True,False,19,0
DACH-L,20198,22,129063.8,130386.9,5,17,True,False,17,0
DACH-L,9206,21,63920.0,100313.3,5,16,True,False,16,0
DACH-L,11873,21,53068.8,70806.9,5,16,True,False,16,0
DACH-L,10167,21,31392.5,30394.1,5,16,True,False,16,0
DACH-L,19328,17,10402.6,6285.1,5,12,True,False,12,0
DACH-L,38465,17,71316.2,85273.9,5,12,True,False,12,0
DACH-L,3431,15,14799.4,27828.0,5,10,True,False,10,0
DACH-L,12240,15,61430.2,59773.1,5,10,True,False,10,0
DACH-L,14633,15,34028.1,81184.9,5,10,True,False,10,0
DACH-L,41802,15,16284.6,13608.9,5,10,True,False,10,0
DACH-L,38356,15,128108.1,132380.2,5,10,True,False,10,0
DACH-L,36514,15,12819.2,7937.4,5,10,True,False,10,0
DACH-L,43163,13,48344.8,43427.8,5,8,True,False,8,0
DACH-L,10383,9,83146.4,60741.4,5,4,True,False,4,0
DACH-L,16627,9,163476.1,67747.1,5,4,True,False,4,0
DACH-L,30258,9,46358.9,16629.5,5,4,True,False,4,0
DACH-L,18500,1,18999.0,22080.8,5,-4,False,True,0,4
DACH-L,5492,1,11213.5,2096.2,5,-4,False,True,0,4
DACH-L,14779,1,11000.4,28321.1,5,-4,False,True,0,4
DACH-L,42636,2,14047.4,12592.7,5,-3,False,True,0,3
DACH-L,33776,2,31680.7,33992.5,5,-3,False,True,0,3
DACH-L,8327,2,12517.7,26263.5,5,-3,False,True,0,3
DACH-L,1726,2,5873.9,13589.0,5,-3,False,True,0,3
DACH-L,29671,3,8679.4,21742.6,5,-2,False,True,0,2
DACH-L,10979,3,33048.2,46547.8,5,-2,False,True,0,2
DACH-L,7992,3,6874.9,14505.4,5,-2,False,True,0,2
DACH-L,26793,3,6555.3,9910.1,5,-2,False,True,0,2
DACH-L,36419,3,5444.1,8781.6,5,-2,False,True,0,2
DACH-L,45111,3,25152.8,22320.6,5,-2,False,True,0,2
DACH-L,17145,3,30398.3,26301.0,5,-2,False,True,0,2
DACH-L,19055,3,5579.9,8229.8,5,-2,False,True,0,2
DACH-L,34790,3,12993.4,40427.9,5,-2,False,True,0,2
DACH-L,16494,4,25256.9,68380.3,5,-1,False,True,0,1
DACH-L,8756,4,12318.7,19803.2,5,-1,False,True,0,1
DACH-L,45425,4,22490.4,17933.9,5,-1,False,True,0,1
DACH-L,4823,4,64852.5,95707.1,5,-1,False,True,0,1
DACH-L,46325,4,33501.0,7748.5,5,-1,False,True,0,1
DACH-M,44294,178,8325.6,15622.3,73,105,True,False,105,0
DACH-M,44722,165,18404.0,30637.4,73,92,True,False,92,0
DACH-M,7140,132,14247.7,18093.6,73,59,True,False,59,0
DACH-M,12566,104,6408.6,4541.8,73,31,True,False,31,0
DACH-M,26631,101,5347.9,15504.5,73,28,True,False,28,0
DACH-M,23573,101,5126.1,10509.7,73,28,True,False,28,0
DACH-M,4867,100,173621.3,204565.8,73,27,True,False,27,0
DACH-M,17950,98,7714.1,17970.6,73,25,True,False,25,0
DACH-M,41363,97,243745.4,292055.0,73,24,True,False,24,0
DACH-M,29573,91,25297.7,10666.3,73,18,True,False,18,0
DACH-M,17415,91,20243.6,15538.2,73,18,True,False,18,0
DACH-M,26620,91,10660.6,21361.3,73,18,True,False,18,0
DACH-M,9591,88,9790.2,22691.9,73,15,True,False,15,0
DACH-M,41364,87,280109.3,372075.8,73,14,True,False,14,0
DACH-M,44444,87,20225.8,19186.6,73,14,True,False,14,0
DACH-M,39671,80,295747.1,324685.1,73,7,True,False,7,0
DACH-M,20186,76,5779.3,4885.3,73,3,True,False,3,0
DACH-M,12240,76,305213.5,417902.5,73,3,True,False,3,0
DACH-M,15806,75,6548.9,13352.1,73,2,True,False,2,0
DACH-M,17416,75,17792.2,21468.5,73,2,True,False,2,0
DACH-M,20198,75,283366.2,325201.2,73,2,True,False,2,0
DACH-M,17417,75,11867.6,2281.8,73,2,True,False,2,0
DACH-M,10167,74,299506.0,362476.9,73,1,True,False,1,0
DACH-M,11649,74,175759.4,220995.9,73,1,True,False,1,0
DACH-M,4823,1,13451.0,20178.8,73,-72,False,True,0,72
DACH-M,33256,2,8729.3,5808.2,73,-71,False,True,0,71
DACH-M,12056,3,16025.8,16398.8,73,-70,False,True,0,70
DACH-M,14852,3,36582.9,97351.9,73,-70,False,True,0,70
DACH-M,14348,3,67236.0,49141.1,73,-70,False,True,0,70
DACH-M,44596,3,33016.6,129446.9,73,-70,False,True,0,70
DACH-M,5898,4,30265.8,20870.2,73,-69,False,True,0,69
DACH-M,45425,4,43533.7,52165.3,73,-69,False,True,0,69
DACH-M,7261,4,20040.3,13734.8,73,-69,False,True,0,69
DACH-M,15323,4,6485.2,12158.1,73,-69,False,True,0,69
DACH-M,12199,7,23097.9,11416.6,73,-66,False,True,0,66
DACH-M,38749,7,16977.6,17813.9,73,-66,False,True,0,66
DACH-M,13499,8,15627.8,21025.2,73,-65,False,True,0,65
DACH-M,24361,8,9767.4,5534.6,73,-65,False,True,0,65
DACH-M,15830,9,70328.5,87752.0,73,-64,False,True,0,64
DACH-M,23577,9,12630.5,19098.9,73,-64,False,True,0,64
DACH-M,45111,10,42285.6,26249.2,73,-63,False,True,0,63
DACH-M,18849,10,23351.4,37173.5,73,-63,False,True,0,63
DACH-M,7996,11,9151.2,3209.7,73,-62,False,True,0,62
DACH-M,14778,13,42671.7,8952.0,73,-60,False,True,0,60
DACH-M,10383,13,79217.5,79318.1,73,-60,False,True,0,60
DACH-M,42970,14,6051.7,7314.0,73,-59,False,True,0,59
DACH-M,19115,24,48119.7,38762.1,73,-49,False,True,0,49
DACH-M,13395,26,116027.7,107647.1,73,-47,True,True,0,47
DACH-M,42825,26,17484.6,17175.3,73,-47,False,True,0,47
DACH-M,21204,29,58232.8,98201.2,73,-44,False,True,0,44
DACH-M,13503,32,139008.7,373874.3,73,-41,True,True,0,41
DACH-M,11873,32,123472.8,75160.7,73,-41,True,True,0,41
DACH-M,42818,34,7139.4,21735.9,73,-39,False,True,0,39
DACH-M,42826,37,12908.7,21192.4,73,-36,False,True,0,36
DACH-M,46336,40,183780.0,192115.4,73,-33,True,True,0,33
DACH-M,46542,43,187052.5,173041.2,73,-30,True,True,0,30
DACH-M,44719,44,14822.5,7468.0,73,-29,False,True,0,29
DACH-M,14875,47,5370.1,8347.9,73,-26,False,True,0,26
DACH-M,14402,52,221317.1,257834.7,73,-21,True,True,0,21
DACH-M,42732,52,198207.0,224676.0,73,-21,True,True,0,21
DACH-M,44716,52,6219.1,3085.8,73,-21,False,True,0,21
DACH-M,45427,54,7093.3,2559.6,73,-19,False,True,0,19
DACH-M,41360,55,167664.8,216367.9,73,-18,True,True,0,18
DACH-M,44720,56,7506.9,7476.7,73,-17,True,True,0,17
DACH-M,14633,56,274357.6,308962.4,73,-17,True,True,0,17
DACH-M,17949,59,5552.9,8014.4,73,-14,True,True,0,14
DACH-M,38356,59,296193.7,376962.2,73,-14,True,True,0,14
DACH-M,38465,59,288824.2,313325.5,73,-14,True,True,0,14
DACH-M,45423,60,41543.4,51830.6,73,-13,True,True,0,13
DACH-M,18645,63,9513.1,10042.0,73,-10,True,True,0,10
DACH-M,9206,64,169927.2,210373.7,73,-9,True,True,0,9
DACH-M,5484,65,292930.8,313597.1,73,-8,True,True,0,8
DACH-M,34786,65,218187.8,223096.8,73,-8,True,True,0,8
DACH-M,20963,65,227238.7,259175.6,73,-8,True,True,0,8
DACH-M,9858,67,5759.5,7855.8,73,-6,True,True,0,6
DACH-M,42738,67,267176.4,384223.6,73,-6,True,True,0,6
DACH-M,19328,70,180500.9,264402.7,73,-3,True,True,0,3
DACH-M,15322,70,20375.4,18596.3,73,-3,True,True,0,3
DACH-M,41802,72,9893.1,14803.2,73,-1,True,True,0,1
DACH-M,12213,72,243880.5,296800.7,73,-1,True,True,0,1
DACH-M,21193,72,164286.7,214170.5,73,-1,True,True,0,1
DACH-M,43163,73,300637.1,287275.1,73,0,True,False,0,0
DACH-M,45187,73,211148.2,245467.7,73,0,True,False,0,0
DACH-M,16137,73,33800.0,56242.9,73,0,True,False,0,0
DACH-M,34377,73,6159.5,15292.3,73,0,True,False,0,0
DACH-S,44294,138,6217.3,7497.4,5,133,True,False,133,0
DACH-S,43968,130,5227.2,6206.0,5,125,True,False,125,0
DACH-S,4867,43,10082.3,38538.2,5,38,True,False,38,0
DACH-S,41363,40,8789.7,19410.9,5,35,True,False,35,0
DACH-S,16137,37,22177.8,41338.7,5,32,True,False,32,0
DACH-S,44719,31,5145.9,7094.6,5,26,True,False,26,0
DACH-S,7891,30,10699.9,22813.9,5,25,True,False,25,0
DACH-S,10153,29,23047.2,26895.2,5,24,True,False,24,0
DACH-S,11271,25,13054.6,18180.1,5,20,True,False,20,0
DACH-S,42826,24,8653.4,11790.8,5,19,True,False,19,0
DACH-S,44720,21,5960.2,4503.5,5,16,True,False,16,0
DACH-S,42825,21,8704.7,15955.8,5,16,True,False,16,0
DACH-S,13395,17,23612.9,25303.1,5,12,True,False,12,0
DACH-S,41360,10,15927.3,13563.1,5,5,True,False,5,0
DACH-S,5484,9,27312.5,31543.1,5,4,True,False,4,0
DACH-S,20198,8,18189.4,22978.0,5,3,True,False,3,0
DACH-S,39671,8,19424.0,5151.5,5,3,True,False,3,0
DACH-S,11649,7,43463.3,40389.9,5,2,True,False,2,0
DACH-S,19328,7,20570.7,18409.3,5,2,True,False,2,0
DACH-S,18273,1,6730.7,9141.5,5,-4,False,True,0,4
DACH-S,44596,2,5759.3,11959.0,5,-3,False,True,0,3
DACH-S,12240,3,7790.9,5842.3,5,-2,False,True,0,2
DACH-S,42732,3,36895.7,55755.3,5,-2,False,True,0,2
DACH-S,14633,4,20393.4,23307.1,5,-1,False,True,0,1
DACH-S,45187,4,8844.4,14067.5,5,-1,False,True,0,1
DACH-S,41364,5,21138.4,20300.5,5,0,True,False,0,0
FR-XL,11955,21,5317.8,8336.5,5,16,True,False,16,0
FR-XL,14741,20,20314.6,22780.7,5,15,True,False,15,0
FR-XL,14848,17,14183.5,12265.5,5,12,True,False,12,0
FR-XL,7146,15,11322.8,32046.1,5,10,True,False,10,0
FR-XL,45925,15,8636.3,6414.3,5,10,True,False,10,0
FR-XL,46329,12,14963.6,9981.7,5,7,True,False,7,0
FR-XL,7163,12,49206.6,20282.0,5,7,True,False,7,0
FR-XL,15837,12,7469.7,30497.0,5,7,True,False,7,0
FR-XL,25831,11,32585.9,31586.3,5,6,True,False,6,0
FR-XL,32911,10,168570.2,227177.2,5,5,True,False,5,0
FR-XL,20193,10,162842.0,142375.1,5,5,True,False,5,0
FR-XL,10504,10,16942.5,27804.8,5,5,True,False,5,0
FR-XL,6194,9,36134.0,52679.6,5,4,True,False,4,0
FR-XL,25394,9,104181.9,77121.1,5,4,True,False,4,0
FR-XL,4173,9,17336.7,18808.7,5,4,True,False,4,0
FR-XL,34793,9,15315.4,25626.4,5,4,True,False,4,0
FR-XL,19812,7,51482.9,41945.9,5,2,True,False,2,0
FR-XL,16500,7,33874.6,17293.4,5,2,True,False,2,0
FR-XL,17851,7,61364.8,87775.2,5,2,True,False,2,0
FR-XL,42968,2,10399.0,2940.5,5,-3,False,True,0,3
FR-XL,33639,2,28132.9,23401.3,5,-3,False,True,0,3
FR-XL,45926,2,8397.2,9407.4,5,-3,False,True,0,3
FR-XL,19804,3,6910.3,6867.4,5,-2,False,True,0,2
FR-XL,26680,4,5069.4,16803.6,5,-1,False,True,0,1
FR-XL,36423,4,31602.5,38963.4,5,-1,False,True,0,1
FR-XL,36421,4,12443.3,21200.8,5,-1,False,True,0,1
FR-XL,19059,4,62619.9,76965.8,5,-1,True,True,0,1
FR-XL,4387,5,50127.4,62858.0,5,0,True,False,0,0
FR-XL,5987,5,75220.2,103165.3,5,0,True,False,0,0
FR-XL,17104,5,100410.9,87139.3,5,0,True,False,0,0
UK-L,14929,54,18105.0,34147.8,15,39,True,False,39,0
UK-L,41669,38,12637.8,23227.0,15,23,True,False,23,0
UK-L,3533,29,90004.0,115010.8,15,14,True,False,14,0
UK-L,8133,28,80667.7,96981.1,15,13,True,False,13,0
UK-L,2808,27,95179.5,104145.1,15,12,True,False,12,0
UK-L,34418,26,15639.2,26082.9,15,11,True,False,11,0
UK-L,13392,26,11955.5,25021.4,15,11,True,False,11,0
UK-L,9191,25,31966.7,29222.2,15,10,True,False,10,0
UK-L,6924,25,10068.1,15855.8,15,10,True,False,10,0
UK-L,10960,25,41280.6,54932.3,15,10,True,False,10,0
UK-L,19219,25,32967.5,30526.1,15,10,True,False,10,0
UK-L,14641,24,202693.0,262007.7,15,9,True,False,9,0
UK-L,15387,24,57270.9,74047.6,15,9,True,False,9,0
UK-L,17037,24,22060.0,41037.4,15,9,True,False,9,0
UK-L,16576,24,123978.6,162509.1,15,9,True,False,9,0
UK-L,19796,24,33573.9,52664.5,15,9,True,False,9,0
UK-L,4573,23,140230.8,146392.8,15,8,True,False,8,0
UK-L,19914,23,49931.1,54526.7,15,8,True,False,8,0
UK-L,42596,23,44569.8,45257.0,15,8,True,False,8,0
UK-L,5586,22,91974.9,84169.0,15,7,True,False,7,0
UK-L,17726,22,169003.6,142399.4,15,7,True,False,7,0
UK-L,13510,22,10738.4,16336.9,15,7,True,False,7,0
UK-L,4285,22,50709.8,44558.1,15,7,True,False,7,0
UK-L,30182,21,47841.8,46644.8,15,6,True,False,6,0
UK-L,3302,21,125685.7,118996.0,15,6,True,False,6,0
UK-L,5072,21,23334.5,34788.5,15,6,True,False,6,0
UK-L,8135,21,109214.6,76407.1,15,6,True,False,6,0
UK-L,2043,21,30728.8,24786.4,15,6,True,False,6,0
UK-L,12339,20,5975.0,3142.4,15,5,True,False,5,0
UK-L,6929,20,24256.3,23168.8,15,5,True,False,5,0
UK-L,18625,20,32162.1,45382.2,15,5,True,False,5,0
UK-L,7230,20,178448.2,175694.2,15,5,True,False,5,0
